Time, Fraction, Decimal ID, Hexadecimal ID, Power
44912.2943403,  0.49936, 29365,  72B5,    38
44912.2967014,  0.27912, 51282,  C852,    28
44912.3523727,  0.98618, 26734,  686E,    38
44912.3854977,  0.29429, 15424,  3C40,    27
44912.5527083,  0.86311, 27586,  6BC2,    19
44912.8297454,  0.53260, 30687,  77DF,    35
44912.9142361,  0.89349, 55827,  DA13,    42
44913.1609144,  0.21653, 17722,  453A,    27
44913.1798611,  0.84076, 10970,  2ADA,    36
44913.2798727,  0.23717, 10970,  2ADA,    36
44913.3279282,  0.21189, 62357,  F395,    38
44913.3668634,  0.13932, 47829,  BAD5,    34
44913.4857292,  0.09857, 44510,  ADDE,    38
44913.6305324,  0.01159, 51282,  C852,    28
44913.9176157,  0.82569, 61965,  F20D,    19
44913.9696412,  0.99153, 47829,  BAD5,    35
44914.1137616,  0.64555, 42476,  A5EC,    39
44914.4980093,  0.76754, 44510,  ADDE,    19
44914.8535069,  0.25500, 47829,  BAD5,    38
44914.9326389,  0.50556,   586,   24A,    27
44915.0308102,  0.45674, 55827,  DA13,    42
44915.1425810,  0.36845, 34989,  88AD,    26
44915.1801505,  0.67499, 62357,  F395,    19
44915.2142245,  0.63107,  7482,  1D3A,    34
44915.5752778,  0.96604, 35587,  8B03,    39
44915.6128819,  0.16932, 47829,  BAD5,    27
44915.7367708,  0.81086, 10970,  2ADA,    39
44916.0920718,  0.77471, 44510,  ADDE,    38
44916.2592824,  0.98111, 63381,  F795,    27
44916.2945718,  0.20527,  9373,  249D,    28
44916.3893403,  0.79060, 10970,  2ADA,    27
44916.3897801,  0.26395, 10970,  2ADA,    19
44916.5764352,  0.14659, 57014,  DEB6,    37
44916.6252778,  0.69189, 47829,  BAD5,    19
44916.7009954,  0.63095, 44510,  ADDE,    19
44916.8678356,  0.57453, 30639,  77AF,    19
44916.9477546,  0.98049, 21757,  54FD,    19
44917.2150579,  0.58567, 42476,  A5EC,    27
44917.4411458,  0.52053, 36201,  8D69,    39
44917.4462847,  0.46080, 52869,  CE85,    19
44917.6553819,  0.97125, 63381,  F795,    27
44918.0805093,  0.75909, 16725,  4155,    12
44918.1868634,  0.28896,   586,   24A,    35
44918.5483796,  0.82538, 34989,  88AD,    19
44918.6324884,  0.77351, 51282,  C852,    38
44918.7120370,  0.64456, 58535,  E4A7,    18
44918.9154977,  0.81367, 34989,  88AD,    38
44919.0235301,  0.56016, 58535,  E4A7,    27
44919.0660648,  0.20318, 35587,  8B03,    19
44919.1369560,  0.23810, 15992,  3E78,    28
44919.1780671,  0.22154, 45741,  B2AD,    20
44919.3602778,  0.85519, 25150,  623E,    41
44920.3172801,  0.56313, 61965,  F20D,    19
44920.5113194,  0.72275, 60537,  EC79,    19
44920.7455324,  0.32976, 44510,  ADDE,    39
